summary,industryName,locationName,student,location,headline,experience,education,certifications,projects,skills
"Actualmente cursando un máster de Big Data, miembro de AWS Community Builders, con conocimientos y especialización en cloud computing, administración de base de datos y data analytics, metodologías ágiles, gestión de proyectos y en desarrollo web y aplicativos móviles. Soy una persona comprometida con mi trabajo, comunicativa, proactiva y empática con ánimos de emprender nuevos desafíos. En constante capacitación sobre las nuevas herramientas tecnológicas actuales.",Computer Software,Peru,False,{'basicLocation': {'countryCode': 'pe'}},AWS Community Builders/ AWS Certified Solutions Architect Associate / AWS re/Start Accredited Instructor / AWS Certified Developer Associate/ Bachiller Ingeniería Electrónica,"[{'entityUrn': 'urn:li:fs_position:(ACoAAB9JbJ0BGAgCFuRoKXiHDmOv9Rw79j3NyYI,1987787772)', 'companyName': 'Morris & Opazo AWS Partner Data & Analytics', 'timePeriod': {'endDate': {'month': 12, 'year': 2022}, 'startDate': {'month': 6, 'year': 2022}}, 'company': {'employeeCountRange': {'start': 51, 'end': 200}, 'industries': ['Information Technology and Services']}, 'title': 'AWS Re/Start Instructor', 'companyUrn': 'urn:li:fs_miniCompany:3267656', 'companyLogoUrl': 'https://media.licdn.com/dms/image/D4E0BAQF1y-XdPAr3xw/company-logo_'}, {'locationName': 'Perú', 'entityUrn': 'urn:li:fs_position:(ACoAAB9JbJ0BGAgCFuRoKXiHDmOv9Rw79j3NyYI,1882019640)', 'geoLocationName': 'Perú', 'geoUrn': 'urn:li:fs_geo:102927786', 'companyName': 'Argo Cloud Solutions', 'timePeriod': {'endDate': {'month': 12, 'year': 2022}, 'startDate': {'month': 2, 'year': 2021}}, 'description': '-Gestión y liderazgo de proyectos internos asociados al despliegue y modelamiento de infraestructura de acuerdo a las necesidades actuales del área, diseño de Arquitecturas orientadas a despliegue de DataWarehouse, DataLake, DataMart, etc.', 'company': {'employeeCountRange': {'start': 51, 'end': 200}, 'industries': ['Information Technology and Services']}, 'title': 'AWS Solutions Architect', 'region': 'urn:li:fs_region:(pe,0)', 'companyUrn': 'urn:li:fs_miniCompany:75379302', 'companyLogoUrl': 'https://media.licdn.com/dms/image/D4E0BAQFPnOd928gPQw/company-logo_'}, {'locationName': 'Lima, Perú', 'entityUrn': 'urn:li:fs_position:(ACoAAB9JbJ0BGAgCFuRoKXiHDmOv9Rw79j3NyYI,1722265666)', 'geoLocationName': 'Lima, Perú', 'geoUrn': 'urn:li:fs_geo:100829422', 'companyName': 'Sociedad Agrícola Drokasa S.A.', 'timePeriod': {'endDate': {'month': 12, 'year': 2020}, 'startDate': {'month': 9, 'year': 2020}}, 'description': '-Implementación de plataformas Webs en framework de Microsoft . NET a través de ASP.NET.\n-Mantenimiento de las plataformas Webs desarrolladas, así como también actualización de las mismas a través de la creación de nuevos procedimientos para el consumo y visualización de la información.\n-Modelamiento de datos en Erwin Data Modeler.\n-Creación e implementación de procesos ETLs en SQL SERVER.\n-Documentación, presentación y capacitación del proyecto implementado en base a los sprints definidos.', 'company': {'employeeCountRange': {'start': 5001, 'end': 10000}, 'industries': ['Farming']}, 'title': 'Practicante - Desarrollo Plataforma Web y Manejo Base de Datos', 'region': 'urn:li:fs_region:(pe,0)', 'companyUrn': 'urn:li:fs_miniCompany:1888639', 'companyLogoUrl': 'https://media.licdn.com/dms/image/C4E0BAQE_NWPIC8ktuQ/company-logo_'}, {'locationName': 'Lima, Perú', 'entityUrn': 'urn:li:fs_position:(ACoAAB9JbJ0BGAgCFuRoKXiHDmOv9Rw79j3NyYI,1639939057)', 'geoLocationName': 'Lima, Perú', 'geoUrn': 'urn:li:fs_geo:100829422', 'companyName': 'Banco Central de Reserva del Perú - BCRP', 'timePeriod': {'endDate': {'month': 6, 'year': 2020}, 'startDate': {'month': 7, 'year': 2019}}, 'description': '-Revisión y actualización de bases de datos del área de trabajo.\n-Gestión, capacitación y tutorías de App de Eventos del BCRP para el equipo de trabajo involucrado en el desarrollo y usuarios.\n-Desarrollo de formularios en Visual Basic para la visualización de reportes y KPIs.\n-Implementación de Base de Datos en MySQL, así como el desarrollo de plataforma web en PHP para el consumo de la data.\n-Inicio de Proyectos a nivel Web y App.', 'company': {'employeeCountRange': {'start': 501, 'end': 1000}, 'industries': ['Banking']}, 'title': 'Practicante - Responsable de Base de Datos y Desarrollo de Plataforma Web', 'region': 'urn:li:fs_region:(pe,0)', 'companyUrn': 'urn:li:fs_miniCompany:990920', 'companyLogoUrl': 'https://media.licdn.com/dms/image/C510BAQFQ07VsnVRwGw/company-logo_'}]","[{'entityUrn': 'urn:li:fs_education:(ACoAAB9JbJ0BGAgCFuRoKXiHDmOv9Rw79j3NyYI,846483884)', 'school': {'objectUrn': 'urn:li:school:12232', 'entityUrn': 'urn:li:fs_miniSchool:12232', 'active': True, 'schoolName': 'Universidad Europea', 'trackingId': '+nkfjeDzSRqC36F4NpU23A==', 'logoUrl': 'https://media.licdn.com/dms/image/C4D0BAQEu_Aa76fcmPw/company-logo_'}, 'timePeriod': {'endDate': {'month': 10, 'year': 2023}, 'startDate': {'month': 10, 'year': 2022}}, 'degreeName': ""Master's degree Big Data"", 'schoolName': 'Universidad Europea', 'schoolUrn': 'urn:li:fs_miniSchool:12232'}, {'entityUrn': 'urn:li:fs_education:(ACoAAB9JbJ0BGAgCFuRoKXiHDmOv9Rw79j3NyYI,764514661)', 'school': {'objectUrn': 'urn:li:school:15603', 'entityUrn': 'urn:li:fs_miniSchool:15603', 'active': True, 'schoolName': 'Universidad Peruana de Ciencias Aplicadas', 'trackingId': 'jIbbQitvSeKBYDnq/telgA==', 'logoUrl': 'https://media.licdn.com/dms/image/C4E0BAQFTfUxRciPklw/company-logo_'}, 'timePeriod': {'endDate': {'year': 2019}}, 'description': 'Egresado de la carrera de Ingeniería Electrónica de la Universidad Peruana de Ciencias \nAplicadas (UPC), con conocimiento de desarrollo web y aplicativos móviles, administración de Base de Datos y Data Analytics, Metodologías Ágiles, gestión de proyectos, cloud computing. Con muchas ganas de adquirir nuevos conocimientos en la empresa, abierto a nuevos retos y dispuesto a alcanzar todas las metas propuestas.', 'degreeName': 'Bachiller Ingeniería Electrónica', 'schoolName': 'Universidad Peruana de Ciencias Aplicadas', 'schoolUrn': 'urn:li:fs_miniSchool:15603'}, {'entityUrn': 'urn:li:fs_education:(ACoAAB9JbJ0BGAgCFuRoKXiHDmOv9Rw79j3NyYI,767640370)', 'timePeriod': {'startDate': {'month': 1, 'year': 2022}}, 'fieldOfStudyUrn': 'urn:li:fs_fieldOfStudy:100327', 'degreeName': 'Educación General Básica', 'schoolName': 'Alliance Française de Lima', 'fieldOfStudy': 'Enseñanza de francés como lengua extranjera', 'degreeUrn': 'urn:li:fs_degree:5'}]","[{'authority': 'Amazon Web Services (AWS)', 'name': 'AWS Certified Cloud Practitioner', 'timePeriod': {'endDate': {'month': 10, 'year': 2024}, 'startDate': {'month': 6, 'year': 2021}}, 'licenseNumber': 'VKNETYYBJEBE1Q99', 'company': {'objectUrn': 'urn:li:company:2382910', 'entityUrn': 'urn:li:fs_miniCompany:2382910', 'name': 'Amazon Web Services (AWS)', 'showcase': False, 'active': True, 'logo': {'com.linkedin.common.VectorImage': {'artifacts': [{'width': 200, 'fileIdentifyingUrlPathSegment': '200_200/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=9HwKtK5RBNavIUsjKMm5DgaELHIGe3EESVvfUJ91Xco', 'expiresAt': 1726099200000, 'height': 200}, {'width': 100, 'fileIdentifyingUrlPathSegment': '100_100/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=vGx5lY5EEW1gx9zYdcWtHm5NzIoACIPoRzERAo8CcHU', 'expiresAt': 1726099200000, 'height': 100}, {'width': 400, 'fileIdentifyingUrlPathSegment': '400_400/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=wq-k6lS7cd1re2UOYTZIta8On4B0Zg8eyJ6HZheYu1c', 'expiresAt': 1726099200000, 'height': 400}], 'rootUrl': 'https://media.licdn.com/dms/image/C560BAQER_QnUTXrPJw/company-logo_'}}, 'universalName': 'amazon-web-services', 'dashCompanyUrn': 'urn:li:fsd_company:2382910', 'trackingId': 'jRPj3RE6RZiEc8s/oPFPIQ=='}, 'displaySource': 'credly.com', 'companyUrn': 'urn:li:fs_miniCompany:2382910', 'url': 'https://www.credly.com/badges/e50cc3fe-a503-4ac5-b601-d00349981dac?source=linked_in_profile'}, {'authority': 'Amazon Web Services (AWS)', 'name': 'AWS Certified Solutions Architect – Associate', 'timePeriod': {'endDate': {'month': 10, 'year': 2024}, 'startDate': {'month': 10, 'year': 2021}}, 'licenseNumber': '9RKL5MQJM11QQ5CX', 'company': {'objectUrn': 'urn:li:company:2382910', 'entityUrn': 'urn:li:fs_miniCompany:2382910', 'name': 'Amazon Web Services (AWS)', 'showcase': False, 'active': True, 'logo': {'com.linkedin.common.VectorImage': {'artifacts': [{'width': 200, 'fileIdentifyingUrlPathSegment': '200_200/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=9HwKtK5RBNavIUsjKMm5DgaELHIGe3EESVvfUJ91Xco', 'expiresAt': 1726099200000, 'height': 200}, {'width': 100, 'fileIdentifyingUrlPathSegment': '100_100/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=vGx5lY5EEW1gx9zYdcWtHm5NzIoACIPoRzERAo8CcHU', 'expiresAt': 1726099200000, 'height': 100}, {'width': 400, 'fileIdentifyingUrlPathSegment': '400_400/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=wq-k6lS7cd1re2UOYTZIta8On4B0Zg8eyJ6HZheYu1c', 'expiresAt': 1726099200000, 'height': 400}], 'rootUrl': 'https://media.licdn.com/dms/image/C560BAQER_QnUTXrPJw/company-logo_'}}, 'universalName': 'amazon-web-services', 'dashCompanyUrn': 'urn:li:fsd_company:2382910', 'trackingId': 'usaXvMnoQum3nsMKwrQFfQ=='}, 'displaySource': 'credly.com', 'companyUrn': 'urn:li:fs_miniCompany:2382910', 'url': 'https://www.credly.com/badges/6735f254-18a6-4974-9551-81616f922791?source=linked_in_profile'}, {'authority': 'LinkedIn', 'name': 'Fundamentos de big data', 'timePeriod': {'startDate': {'month': 12, 'year': 2021}}, 'company': {'objectUrn': 'urn:li:company:1337', 'entityUrn': 'urn:li:fs_miniCompany:1337', 'name': 'LinkedIn', 'showcase': False, 'active': True, 'logo': {'com.linkedin.common.VectorImage': {'artifacts': [{'width': 200, 'fileIdentifyingUrlPathSegment': '200_200/0/1638831590218/linkedin_logo?e=1726099200&v=beta&t=howac1sNi4P9ovDfATgYW6j8Iv6ZlVqQrRT7k7wFqEA', 'expiresAt': 1726099200000, 'height': 200}, {'width': 100, 'fileIdentifyingUrlPathSegment': '100_100/0/1638831590218/linkedin_logo?e=1726099200&v=beta&t=Sj-F20cCmONEUp2hjiW5IcZjqiGrB46ggT95mdLDUjg', 'expiresAt': 1726099200000, 'height': 100}, {'width': 400, 'fileIdentifyingUrlPathSegment': '400_400/0/1638831590218/linkedin_logo?e=1726099200&v=beta&t=XR_y5g5WHEIAQW4W1weL7DFxfg1S7Lzql82yhtjuFNQ', 'expiresAt': 1726099200000, 'height': 400}], 'rootUrl': 'https://media.licdn.com/dms/image/C560BAQHaVYd13rRz3A/company-logo_'}}, 'universalName': 'linkedin', 'dashCompanyUrn': 'urn:li:fsd_company:1337', 'trackingId': 'jLVUceNhQKqvtBjwPvXY+w=='}, 'displaySource': 'linkedin.com', 'companyUrn': 'urn:li:fs_miniCompany:1337', 'url': 'https://www.linkedin.com/learning/certificates/548e7f5f92ff4a97f3eb1a15752ba229de9ea72eaf53b23cb6c77f1da387e16f?trk=backfilled_certificate'}, {'authority': 'JB Enterprise Group, Perú', 'name': 'Scrum Developer Certified', 'timePeriod': {'endDate': {'year': 2023}, 'startDate': {'year': 2020}}, 'licenseNumber': '774617'}, {'authority': 'JB Enterprise Group, Perú', 'name': 'Scrum Master Certified', 'timePeriod': {'endDate': {'year': 2023}, 'startDate': {'year': 2020}}, 'licenseNumber': '793845'}, {'authority': 'Amazon Web Services (AWS)', 'name': 'AWS re/Start Accredited Instructor', 'timePeriod': {'endDate': {'month': 6, 'year': 2025}, 'startDate': {'month': 6, 'year': 2022}}, 'company': {'objectUrn': 'urn:li:company:2382910', 'entityUrn': 'urn:li:fs_miniCompany:2382910', 'name': 'Amazon Web Services (AWS)', 'showcase': False, 'active': True, 'logo': {'com.linkedin.common.VectorImage': {'artifacts': [{'width': 200, 'fileIdentifyingUrlPathSegment': '200_200/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=9HwKtK5RBNavIUsjKMm5DgaELHIGe3EESVvfUJ91Xco', 'expiresAt': 1726099200000, 'height': 200}, {'width': 100, 'fileIdentifyingUrlPathSegment': '100_100/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=vGx5lY5EEW1gx9zYdcWtHm5NzIoACIPoRzERAo8CcHU', 'expiresAt': 1726099200000, 'height': 100}, {'width': 400, 'fileIdentifyingUrlPathSegment': '400_400/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=wq-k6lS7cd1re2UOYTZIta8On4B0Zg8eyJ6HZheYu1c', 'expiresAt': 1726099200000, 'height': 400}], 'rootUrl': 'https://media.licdn.com/dms/image/C560BAQER_QnUTXrPJw/company-logo_'}}, 'universalName': 'amazon-web-services', 'dashCompanyUrn': 'urn:li:fsd_company:2382910', 'trackingId': 'yEQNXvmRQrG4342cnNasSA=='}, 'displaySource': 'credly.com', 'companyUrn': 'urn:li:fs_miniCompany:2382910', 'url': 'https://www.credly.com/badges/9e2061ab-7a72-4276-a7dd-0f881b202278?source=linked_in_profile'}, {'authority': 'Amazon Web Services (AWS)', 'name': 'AWS Certified Developer – Associate', 'timePeriod': {'endDate': {'month': 8, 'year': 2025}, 'startDate': {'month': 8, 'year': 2022}}, 'licenseNumber': 'MMV5PQGK52E11F5J', 'company': {'objectUrn': 'urn:li:company:2382910', 'entityUrn': 'urn:li:fs_miniCompany:2382910', 'name': 'Amazon Web Services (AWS)', 'showcase': False, 'active': True, 'logo': {'com.linkedin.common.VectorImage': {'artifacts': [{'width': 200, 'fileIdentifyingUrlPathSegment': '200_200/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=9HwKtK5RBNavIUsjKMm5DgaELHIGe3EESVvfUJ91Xco', 'expiresAt': 1726099200000, 'height': 200}, {'width': 100, 'fileIdentifyingUrlPathSegment': '100_100/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=vGx5lY5EEW1gx9zYdcWtHm5NzIoACIPoRzERAo8CcHU', 'expiresAt': 1726099200000, 'height': 100}, {'width': 400, 'fileIdentifyingUrlPathSegment': '400_400/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=wq-k6lS7cd1re2UOYTZIta8On4B0Zg8eyJ6HZheYu1c', 'expiresAt': 1726099200000, 'height': 400}], 'rootUrl': 'https://media.licdn.com/dms/image/C560BAQER_QnUTXrPJw/company-logo_'}}, 'universalName': 'amazon-web-services', 'dashCompanyUrn': 'urn:li:fsd_company:2382910', 'trackingId': 'fQBJiHkYQL2lXIuZ8TSsgA=='}, 'displaySource': 'credly.com', 'companyUrn': 'urn:li:fs_miniCompany:2382910', 'url': 'https://www.credly.com/badges/a520b01a-9b66-47be-917b-8f21e8da5987/linked_in_profile'}, {'authority': 'Amazon Web Services (AWS)', 'name': 'AWS Academy Graduate - AWS Academy Cloud Foundations', 'timePeriod': {'startDate': {'month': 12, 'year': 2022}}, 'company': {'objectUrn': 'urn:li:company:2382910', 'entityUrn': 'urn:li:fs_miniCompany:2382910', 'name': 'Amazon Web Services (AWS)', 'showcase': False, 'active': True, 'logo': {'com.linkedin.common.VectorImage': {'artifacts': [{'width': 200, 'fileIdentifyingUrlPathSegment': '200_200/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=9HwKtK5RBNavIUsjKMm5DgaELHIGe3EESVvfUJ91Xco', 'expiresAt': 1726099200000, 'height': 200}, {'width': 100, 'fileIdentifyingUrlPathSegment': '100_100/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=vGx5lY5EEW1gx9zYdcWtHm5NzIoACIPoRzERAo8CcHU', 'expiresAt': 1726099200000, 'height': 100}, {'width': 400, 'fileIdentifyingUrlPathSegment': '400_400/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=wq-k6lS7cd1re2UOYTZIta8On4B0Zg8eyJ6HZheYu1c', 'expiresAt': 1726099200000, 'height': 400}], 'rootUrl': 'https://media.licdn.com/dms/image/C560BAQER_QnUTXrPJw/company-logo_'}}, 'universalName': 'amazon-web-services', 'dashCompanyUrn': 'urn:li:fsd_company:2382910', 'trackingId': 'tjJIpAkpTPyoCrQEhpQOkA=='}, 'displaySource': 'credly.com', 'companyUrn': 'urn:li:fs_miniCompany:2382910', 'url': 'https://www.credly.com/badges/83bdef04-77a4-43bb-a541-43db13009140/linked_in_profile'}, {'authority': 'Amazon Web Services (AWS)', 'name': 'AWS Community Builders', 'timePeriod': {'endDate': {'month': 3, 'year': 2024}, 'startDate': {'month': 2, 'year': 2023}}, 'company': {'objectUrn': 'urn:li:company:2382910', 'entityUrn': 'urn:li:fs_miniCompany:2382910', 'name': 'Amazon Web Services (AWS)', 'showcase': False, 'active': True, 'logo': {'com.linkedin.common.VectorImage': {'artifacts': [{'width': 200, 'fileIdentifyingUrlPathSegment': '200_200/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=9HwKtK5RBNavIUsjKMm5DgaELHIGe3EESVvfUJ91Xco', 'expiresAt': 1726099200000, 'height': 200}, {'width': 100, 'fileIdentifyingUrlPathSegment': '100_100/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=vGx5lY5EEW1gx9zYdcWtHm5NzIoACIPoRzERAo8CcHU', 'expiresAt': 1726099200000, 'height': 100}, {'width': 400, 'fileIdentifyingUrlPathSegment': '400_400/0/1670264051233/amazon_web_services_logo?e=1726099200&v=beta&t=wq-k6lS7cd1re2UOYTZIta8On4B0Zg8eyJ6HZheYu1c', 'expiresAt': 1726099200000, 'height': 400}], 'rootUrl': 'https://media.licdn.com/dms/image/C560BAQER_QnUTXrPJw/company-logo_'}}, 'universalName': 'amazon-web-services', 'dashCompanyUrn': 'urn:li:fsd_company:2382910', 'trackingId': '9/f1oQgIStySbNX0aO8EMg=='}, 'companyUrn': 'urn:li:fs_miniCompany:2382910'}]",[],"[{'name': 'Análisis de datos'}, {'name': 'Amazon EC2'}, {'name': 'Amazon DynamoDB'}, {'name': 'Amazon RDS'}]"
